user_id,data,tipo,categoria,valor
37,2026-02-17,despesa,moradia,1073
37,2026-02-10,despesa,educacao,1569
37,2026-01-18,despesa,transporte,276
37,2026-03-12,despesa,alimentacao,259
37,2026-01-13,despesa,lazer,947
37,2026-01-16,despesa,moradia,1239
37,2026-03-16,despesa,moradia,1173
37,2026-03-28,despesa,lazer,211
37,2026-01-09,receita,salario,8444
37,2026-01-07,receita,salario,8444
37,2026-01-03,despesa,alimentacao,989
37,2026-01-21,despesa,transporte,871
37,2026-02-23,despesa,lazer,1606
37,2026-01-13,receita,salario,8444
37,2026-02-23,despesa,transporte,1117
37,2026-02-16,despesa,transporte,607
37,2026-01-13,despesa,transporte,1865
37,2026-01-02,receita,salario,8444
37,2026-01-14,despesa,alimentacao,1994
37,2026-01-03,despesa,alimentacao,66
38,2026-01-12,despesa,transporte,1609
38,2026-01-29,despesa,educacao,789
38,2026-03-01,despesa,moradia,1906
38,2026-03-25,despesa,alimentacao,833
38,2026-02-16,receita,salario,6235
38,2026-02-27,despesa,educacao,1575
38,2026-02-22,receita,salario,6235
38,2026-02-16,despesa,educacao,1747
38,2026-02-06,receita,salario,6235
38,2026-01-25,despesa,moradia,568
38,2026-02-26,despesa,transporte,1601
38,2026-03-21,receita,salario,6235
38,2026-03-18,despesa,educacao,672
38,2026-02-20,receita,salario,6235
38,2026-03-16,despesa,educacao,1032
38,2026-03-30,receita,salario,6235
38,2026-02-14,despesa,educacao,693
38,2026-03-08,despesa,transporte,206
38,2026-01-28,despesa,transporte,1197
38,2026-03-28,despesa,alimentacao,565
39,2026-03-31,despesa,alimentacao,680
39,2026-01-05,despesa,educacao,1029
39,2026-02-19,despesa,transporte,1873
39,2026-01-28,despesa,transporte,1602
39,2026-02-28,despesa,moradia,1272
39,2026-02-26,despesa,educacao,1467
39,2026-02-14,receita,salario,4936
39,2026-03-18,despesa,alimentacao,1433
39,2026-03-09,despesa,moradia,1485
39,2026-03-16,receita,salario,4936
39,2026-02-18,despesa,transporte,1175
39,2026-03-29,despesa,alimentacao,1642
39,2026-02-16,receita,salario,4936
39,2026-02-15,receita,salario,4936
39,2026-01-05,despesa,educacao,410
39,2026-03-16,receita,salario,4936
39,2026-02-02,despesa,transporte,1996
39,2026-01-15,despesa,educacao,1195
39,2026-01-21,despesa,moradia,1463
39,2026-02-07,despesa,moradia,495
40,2026-03-23,despesa,moradia,351
40,2026-01-13,despesa,lazer,52
40,2026-01-06,despesa,educacao,1501
40,2026-02-02,receita,salario,8522
40,2026-03-16,despesa,moradia,1596
40,2026-01-28,despesa,moradia,1754
40,2026-01-16,despesa,educacao,1325
40,2026-02-17,despesa,moradia,1772
40,2026-03-31,despesa,educacao,1405
40,2026-01-11,despesa,transporte,323
40,2026-01-19,receita,salario,8522
40,2026-03-23,despesa,educacao,1333
40,2026-01-29,despesa,educacao,1427
40,2026-01-17,despesa,lazer,294
40,2026-03-21,despesa,transporte,1320
40,2026-01-08,receita,salario,8522
40,2026-01-08,despesa,lazer,544
40,2026-03-06,despesa,moradia,642
40,2026-02-28,despesa,educacao,803
40,2026-03-27,despesa,transporte,1117
41,2026-01-09,despesa,lazer,1621
41,2026-01-28,receita,salario,8839
41,2026-02-12,receita,salario,8839
41,2026-02-11,despesa,educacao,371
41,2026-02-24,despesa,alimentacao,1676
41,2026-01-22,despesa,lazer,938
41,2026-03-08,despesa,transporte,1246
41,2026-01-10,despesa,lazer,1511
41,2026-01-27,despesa,lazer,178
41,2026-02-01,despesa,lazer,376
41,2026-03-08,despesa,moradia,678
41,2026-02-04,receita,salario,8839
41,2026-03-31,despesa,alimentacao,323
41,2026-02-14,receita,salario,8839
41,2026-03-25,despesa,transporte,1155
41,2026-03-09,despesa,transporte,1842
41,2026-02-27,despesa,transporte,1477
41,2026-03-28,despesa,educacao,1788
41,2026-02-10,receita,salario,8839
41,2026-03-06,receita,salario,8839
42,2026-02-10,despesa,transporte,758
42,2026-01-11,despesa,transporte,710
42,2026-03-17,despesa,alimentacao,452
42,2026-03-01,despesa,educacao,376
42,2026-01-26,despesa,educacao,454
42,2026-03-19,despesa,lazer,923
42,2026-03-25,despesa,moradia,677
42,2026-01-08,receita,salario,3827
42,2026-01-19,despesa,educacao,1631
42,2026-01-28,despesa,educacao,524
42,2026-03-09,receita,salario,3827
42,2026-02-06,despesa,alimentacao,1440
42,2026-01-24,despesa,transporte,238
42,2026-02-05,despesa,educacao,1609
42,2026-01-24,despesa,educacao,1908
42,2026-02-03,despesa,moradia,520
42,2026-02-22,receita,salario,3827
42,2026-01-23,despesa,alimentacao,912
42,2026-02-22,despesa,moradia,874
42,2026-03-01,despesa,educacao,1430
43,2026-02-26,despesa,educacao,440
43,2026-02-07,receita,salario,4475
43,2026-03-25,receita,salario,4475
43,2026-02-20,receita,salario,4475
43,2026-03-09,despesa,alimentacao,1111
43,2026-02-05,despesa,lazer,1982
43,2026-03-28,despesa,lazer,1615
43,2026-03-03,despesa,educacao,1185
43,2026-01-27,receita,salario,4475
43,2026-02-26,despesa,educacao,1452
43,2026-02-16,despesa,moradia,1624
43,2026-01-16,despesa,moradia,262
43,2026-02-23,despesa,moradia,802
43,2026-01-16,receita,salario,4475
43,2026-01-31,despesa,transporte,81
43,2026-02-28,receita,salario,4475
43,2026-01-09,receita,salario,4475
43,2026-01-10,despesa,educacao,834
43,2026-03-09,despesa,transporte,1184
43,2026-01-25,receita,salario,4475
44,2026-03-06,despesa,lazer,612
44,2026-02-05,despesa,educacao,944
44,2026-03-29,receita,salario,8209
44,2026-01-15,despesa,educacao,1964
44,2026-03-11,despesa,alimentacao,456
44,2026-02-08,despesa,educacao,362
44,2026-03-22,receita,salario,8209
44,2026-02-10,receita,salario,8209
44,2026-01-13,receita,salario,8209
44,2026-03-25,despesa,lazer,1588
44,2026-03-22,despesa,educacao,1149
44,2026-02-16,despesa,transporte,241
44,2026-03-06,despesa,educacao,1547
44,2026-01-15,despesa,transporte,913
44,2026-03-09,despesa,moradia,900
44,2026-02-12,despesa,moradia,537
44,2026-03-19,despesa,alimentacao,1343
44,2026-02-03,despesa,educacao,1973
44,2026-03-29,despesa,moradia,1924
44,2026-01-06,despesa,moradia,1241
45,2026-03-24,despesa,alimentacao,1526
45,2026-01-27,despesa,alimentacao,1049
45,2026-01-13,despesa,educacao,1556
45,2026-01-19,despesa,transporte,940
45,2026-02-12,despesa,educacao,1733
45,2026-03-09,despesa,transporte,1587
45,2026-01-22,despesa,alimentacao,889
45,2026-01-07,despesa,lazer,424
45,2026-03-08,despesa,educacao,1064
45,2026-03-24,despesa,lazer,549
45,2026-03-21,receita,salario,3186
45,2026-01-12,receita,salario,3186
45,2026-03-16,receita,salario,3186
45,2026-01-12,despesa,transporte,1170
45,2026-01-05,despesa,educacao,895
45,2026-03-10,receita,salario,3186
45,2026-02-28,despesa,lazer,99
45,2026-01-19,despesa,lazer,1964
45,2026-03-07,receita,salario,3186
45,2026-02-08,despesa,educacao,1214
46,2026-03-25,despesa,lazer,1664
46,2026-03-28,receita,salario,9060
46,2026-01-19,despesa,educacao,1550
46,2026-01-20,receita,salario,9060
46,2026-03-23,despesa,lazer,410
46,2026-02-26,receita,salario,9060
46,2026-03-03,despesa,alimentacao,66
46,2026-03-07,despesa,educacao,1398
46,2026-01-28,despesa,alimentacao,1155
46,2026-03-31,despesa,moradia,1804
46,2026-02-18,despesa,alimentacao,1068
46,2026-01-03,receita,salario,9060
46,2026-03-30,despesa,lazer,1587
46,2026-01-24,despesa,transporte,71
46,2026-01-26,despesa,alimentacao,1368
46,2026-01-29,despesa,alimentacao,69
46,2026-02-10,receita,salario,9060
46,2026-01-19,despesa,alimentacao,416
46,2026-03-07,receita,salario,9060
46,2026-02-03,despesa,transporte,1207
47,2026-03-20,despesa,transporte,122
47,2026-02-17,despesa,alimentacao,1516
47,2026-02-28,despesa,moradia,462
47,2026-03-09,despesa,transporte,1227
47,2026-03-30,receita,salario,3341
47,2026-03-20,receita,salario,3341
47,2026-02-20,despesa,transporte,940
47,2026-01-22,despesa,transporte,463
47,2026-01-25,receita,salario,3341
47,2026-03-06,receita,salario,3341
47,2026-03-09,despesa,educacao,1210
47,2026-02-05,despesa,alimentacao,1723
47,2026-02-05,despesa,moradia,95
47,2026-02-01,despesa,transporte,225
47,2026-02-07,receita,salario,3341
47,2026-01-27,despesa,educacao,1492
47,2026-03-26,despesa,lazer,1997
47,2026-01-15,despesa,lazer,428
47,2026-03-14,despesa,transporte,964
47,2026-01-17,despesa,moradia,1114
48,2026-02-11,despesa,moradia,1566
48,2026-02-09,despesa,alimentacao,806
48,2026-01-23,receita,salario,3868
48,2026-02-21,receita,salario,3868
48,2026-03-04,despesa,transporte,1439
48,2026-03-10,receita,salario,3868
48,2026-02-03,receita,salario,3868
48,2026-03-02,despesa,lazer,1903
48,2026-02-27,despesa,alimentacao,1601
48,2026-03-23,despesa,moradia,1576
48,2026-01-10,despesa,alimentacao,688
48,2026-01-19,despesa,lazer,368
48,2026-03-18,despesa,moradia,436
48,2026-03-15,despesa,educacao,1064
48,2026-01-08,receita,salario,3868
48,2026-03-22,despesa,educacao,439
48,2026-03-30,despesa,transporte,845
48,2026-02-23,despesa,alimentacao,1923
48,2026-02-25,despesa,moradia,819
48,2026-03-02,despesa,transporte,172
49,2026-03-01,despesa,alimentacao,729
49,2026-02-05,despesa,lazer,1692
49,2026-02-06,despesa,moradia,1603
49,2026-03-04,receita,salario,14621
49,2026-01-11,despesa,alimentacao,1278
49,2026-01-04,despesa,moradia,184
49,2026-03-02,despesa,alimentacao,137
49,2026-03-09,receita,salario,14621
49,2026-01-01,despesa,lazer,1023
49,2026-02-07,despesa,moradia,1458
49,2026-02-07,receita,salario,14621
49,2026-01-29,receita,salario,14621
49,2026-03-15,despesa,educacao,291
49,2026-03-12,despesa,lazer,352
49,2026-03-25,despesa,alimentacao,1013
49,2026-03-10,receita,salario,14621
49,2026-01-12,receita,salario,14621
49,2026-02-25,despesa,moradia,1738
49,2026-01-21,despesa,lazer,1963
49,2026-02-21,despesa,alimentacao,1822
50,2026-02-24,receita,salario,7957
50,2026-02-24,despesa,educacao,1621
50,2026-02-18,despesa,educacao,856
50,2026-03-21,despesa,alimentacao,1286
50,2026-03-02,despesa,educacao,1060
50,2026-02-04,despesa,lazer,474
50,2026-01-05,despesa,educacao,514
50,2026-03-17,despesa,transporte,463
50,2026-02-26,receita,salario,7957
50,2026-03-14,receita,salario,7957
50,2026-02-06,despesa,educacao,721
50,2026-02-15,despesa,transporte,1697
50,2026-01-23,despesa,moradia,1320
50,2026-03-26,despesa,lazer,695
50,2026-01-18,receita,salario,7957
50,2026-02-02,despesa,moradia,687
50,2026-02-01,despesa,moradia,1023
50,2026-01-10,despesa,educacao,164
50,2026-02-05,receita,salario,7957
50,2026-01-28,despesa,educacao,1752
51,2026-02-16,despesa,educacao,196
51,2026-01-15,despesa,moradia,1737
51,2026-03-13,despesa,lazer,186
51,2026-02-16,despesa,lazer,1554
51,2026-01-19,despesa,transporte,224
51,2026-03-06,receita,salario,4624
51,2026-01-13,despesa,alimentacao,979
51,2026-02-17,despesa,lazer,609
51,2026-02-18,despesa,educacao,1390
51,2026-01-29,despesa,transporte,905
51,2026-01-26,despesa,educacao,1342
51,2026-03-10,despesa,moradia,1524
51,2026-01-07,despesa,moradia,1176
51,2026-02-22,despesa,educacao,1647
51,2026-01-17,despesa,lazer,300
51,2026-01-03,despesa,alimentacao,1702
51,2026-02-01,despesa,educacao,1217
51,2026-01-25,despesa,lazer,1146
51,2026-02-25,despesa,transporte,554
51,2026-03-27,despesa,educacao,548
52,2026-02-20,receita,salario,8527
52,2026-03-12,despesa,transporte,388
52,2026-01-19,despesa,lazer,478
52,2026-01-15,despesa,lazer,1766
52,2026-02-15,despesa,lazer,1305
52,2026-01-18,despesa,lazer,609
52,2026-03-07,receita,salario,8527
52,2026-01-22,despesa,moradia,800
52,2026-02-26,despesa,lazer,1408
52,2026-02-26,despesa,moradia,131
52,2026-03-07,despesa,alimentacao,384
52,2026-01-20,despesa,moradia,684
52,2026-03-08,receita,salario,8527
52,2026-02-23,despesa,transporte,89
52,2026-02-28,despesa,alimentacao,693
52,2026-03-01,despesa,transporte,1195
52,2026-01-30,receita,salario,8527
52,2026-03-03,despesa,educacao,954
52,2026-01-31,despesa,educacao,366
52,2026-03-20,receita,salario,8527
53,2026-02-05,despesa,moradia,299
53,2026-02-27,despesa,transporte,1502
53,2026-03-03,despesa,educacao,1387
53,2026-03-22,receita,salario,11374
53,2026-03-24,despesa,educacao,1614
53,2026-02-28,receita,salario,11374
53,2026-01-09,despesa,educacao,1975
53,2026-01-29,receita,salario,11374
53,2026-01-16,despesa,alimentacao,948
53,2026-01-21,despesa,alimentacao,853
53,2026-03-27,despesa,lazer,893
53,2026-02-11,despesa,transporte,316
53,2026-02-23,despesa,educacao,665
53,2026-02-28,receita,salario,11374
53,2026-02-28,despesa,transporte,783
53,2026-03-17,despesa,lazer,444
53,2026-03-20,despesa,moradia,1803
53,2026-01-02,receita,salario,11374
53,2026-03-31,despesa,lazer,1391
53,2026-03-03,despesa,educacao,288
54,2026-03-08,despesa,moradia,1295
54,2026-03-02,despesa,moradia,734
54,2026-01-28,despesa,lazer,1695
54,2026-01-13,despesa,educacao,952
54,2026-01-22,receita,salario,9808
54,2026-02-22,despesa,moradia,437
54,2026-01-23,despesa,lazer,1413
54,2026-03-25,despesa,lazer,1613
54,2026-01-08,receita,salario,9808
54,2026-03-04,receita,salario,9808
54,2026-01-21,despesa,educacao,1664
54,2026-01-05,despesa,lazer,1887
54,2026-02-19,despesa,lazer,1290
54,2026-02-25,receita,salario,9808
54,2026-01-29,despesa,lazer,126
54,2026-01-18,despesa,transporte,380
54,2026-02-23,despesa,alimentacao,1623
54,2026-02-17,despesa,transporte,1725
54,2026-02-12,despesa,lazer,1164
54,2026-03-02,despesa,alimentacao,414
55,2026-02-04,despesa,moradia,1473
55,2026-01-13,receita,salario,12541
55,2026-03-16,despesa,transporte,548
55,2026-02-23,despesa,transporte,557
55,2026-02-17,despesa,transporte,647
55,2026-02-07,receita,salario,12541
55,2026-01-24,despesa,educacao,1041
55,2026-02-01,receita,salario,12541
55,2026-02-27,despesa,lazer,1281
55,2026-03-10,despesa,moradia,187
55,2026-03-24,despesa,moradia,1646
55,2026-01-29,despesa,moradia,732
55,2026-03-07,despesa,lazer,988
55,2026-01-25,receita,salario,12541
55,2026-03-24,despesa,alimentacao,700
55,2026-02-24,despesa,transporte,1264
55,2026-02-28,despesa,lazer,1734
55,2026-01-12,despesa,transporte,1831
55,2026-02-11,despesa,lazer,1994
55,2026-01-14,receita,salario,12541
56,2026-01-11,despesa,transporte,1228
56,2026-02-24,despesa,lazer,937
56,2026-03-28,despesa,alimentacao,989
56,2026-01-05,receita,salario,4843
56,2026-02-28,despesa,moradia,1050
56,2026-02-23,receita,salario,4843
56,2026-03-24,despesa,transporte,888
56,2026-01-04,despesa,lazer,665
56,2026-03-17,receita,salario,4843
56,2026-02-16,despesa,alimentacao,479
56,2026-01-14,receita,salario,4843
56,2026-02-19,despesa,alimentacao,424
56,2026-02-28,despesa,moradia,829
56,2026-02-09,despesa,lazer,1295
56,2026-02-07,despesa,transporte,1257
56,2026-03-31,despesa,educacao,1022
56,2026-03-07,despesa,alimentacao,791
56,2026-03-07,despesa,alimentacao,1611
56,2026-03-16,despesa,moradia,1884
56,2026-01-22,despesa,lazer,1102
57,2026-02-09,receita,salario,5749
57,2026-03-22,despesa,educacao,677
57,2026-02-24,despesa,educacao,879
57,2026-01-07,despesa,educacao,1004
57,2026-02-25,receita,salario,5749
57,2026-02-22,despesa,lazer,1329
57,2026-03-14,despesa,transporte,261
57,2026-02-06,despesa,alimentacao,1824
57,2026-02-26,despesa,lazer,656
57,2026-01-20,despesa,educacao,1382
57,2026-01-12,despesa,alimentacao,1137
57,2026-02-11,despesa,alimentacao,1988
57,2026-01-11,despesa,educacao,1144
57,2026-02-27,receita,salario,5749
57,2026-01-20,receita,salario,5749
57,2026-03-29,receita,salario,5749
57,2026-02-21,despesa,educacao,1157
57,2026-01-03,despesa,alimentacao,1881
57,2026-03-13,despesa,moradia,105
57,2026-01-23,despesa,alimentacao,159
58,2026-03-05,receita,salario,12810
58,2026-02-25,receita,salario,12810
58,2026-02-08,despesa,transporte,1493
58,2026-01-13,receita,salario,12810
58,2026-01-26,despesa,transporte,1296
58,2026-03-23,despesa,moradia,432
58,2026-03-29,receita,salario,12810
58,2026-03-28,receita,salario,12810
58,2026-01-31,despesa,lazer,1375
58,2026-03-03,receita,salario,12810
58,2026-01-10,despesa,alimentacao,287
58,2026-01-24,despesa,transporte,1185
58,2026-03-01,despesa,alimentacao,1218
58,2026-03-06,despesa,moradia,1040
58,2026-02-26,despesa,educacao,230
58,2026-02-25,despesa,moradia,839
58,2026-01-13,despesa,moradia,579
58,2026-03-17,despesa,moradia,1472
58,2026-01-15,receita,salario,12810
58,2026-02-08,despesa,transporte,1105
59,2026-01-09,despesa,moradia,1291
59,2026-03-26,despesa,educacao,1793
59,2026-03-14,despesa,educacao,1501
59,2026-02-07,despesa,educacao,1400
59,2026-02-17,despesa,lazer,1512
59,2026-02-08,despesa,moradia,394
59,2026-03-03,despesa,educacao,926
59,2026-03-22,despesa,lazer,1463
59,2026-03-24,despesa,moradia,237
59,2026-03-31,despesa,moradia,359
59,2026-01-04,despesa,alimentacao,1145
59,2026-01-25,despesa,moradia,1260
59,2026-03-04,despesa,alimentacao,269
59,2026-02-22,receita,salario,8921
59,2026-01-28,despesa,transporte,807
59,2026-03-21,receita,salario,8921
59,2026-02-07,despesa,transporte,121
59,2026-03-03,receita,salario,8921
59,2026-03-19,receita,salario,8921
59,2026-01-10,despesa,lazer,748
60,2026-03-17,despesa,alimentacao,1872
60,2026-03-10,receita,salario,12943
60,2026-03-30,receita,salario,12943
60,2026-01-31,receita,salario,12943
60,2026-03-25,receita,salario,12943
60,2026-01-22,despesa,transporte,1630
60,2026-02-11,despesa,transporte,325
60,2026-03-18,receita,salario,12943
60,2026-02-05,despesa,transporte,960
60,2026-03-18,receita,salario,12943
60,2026-02-27,receita,salario,12943
60,2026-01-23,receita,salario,12943
60,2026-01-08,despesa,moradia,1184
60,2026-02-28,despesa,alimentacao,1302
60,2026-01-28,despesa,transporte,1345
60,2026-01-02,despesa,alimentacao,1584
60,2026-01-17,despesa,educacao,62
60,2026-03-23,receita,salario,12943
60,2026-03-26,despesa,educacao,1697
60,2026-02-24,despesa,moradia,1540
61,2026-01-15,despesa,educacao,763
61,2026-02-22,receita,salario,6111
61,2026-02-21,receita,salario,6111
61,2026-02-26,despesa,lazer,1767
61,2026-01-01,despesa,alimentacao,1916
61,2026-03-21,receita,salario,6111
61,2026-01-15,despesa,transporte,1310
61,2026-03-19,despesa,lazer,953
61,2026-03-13,despesa,lazer,1341
61,2026-03-06,despesa,educacao,1115
61,2026-03-03,receita,salario,6111
61,2026-02-12,despesa,alimentacao,1554
61,2026-02-01,despesa,transporte,1798
61,2026-03-26,despesa,lazer,1641
61,2026-01-06,despesa,moradia,663
61,2026-02-06,despesa,transporte,548
61,2026-02-23,receita,salario,6111
61,2026-02-18,receita,salario,6111
61,2026-01-11,receita,salario,6111
61,2026-01-21,despesa,educacao,1136
62,2026-03-24,despesa,alimentacao,322
62,2026-01-06,despesa,moradia,1101
62,2026-03-07,despesa,transporte,342
62,2026-03-09,despesa,transporte,226
62,2026-02-12,despesa,lazer,1342
62,2026-02-21,despesa,transporte,1026
62,2026-03-01,despesa,alimentacao,1259
62,2026-02-25,despesa,alimentacao,946
62,2026-02-11,despesa,transporte,1881
62,2026-03-04,despesa,lazer,521
62,2026-03-21,despesa,moradia,1565
62,2026-01-27,receita,salario,11623
62,2026-01-16,despesa,moradia,1360
62,2026-03-29,despesa,lazer,798
62,2026-01-25,despesa,educacao,1652
62,2026-01-24,despesa,alimentacao,1051
62,2026-03-14,despesa,educacao,1433
62,2026-01-10,receita,salario,11623
62,2026-01-24,despesa,lazer,1356
62,2026-03-21,despesa,educacao,1236
63,2026-03-17,despesa,lazer,1629
63,2026-01-26,despesa,moradia,400
63,2026-02-19,despesa,moradia,1544
63,2026-01-04,despesa,educacao,232
63,2026-01-01,despesa,educacao,1651
63,2026-01-30,despesa,alimentacao,198
63,2026-03-30,despesa,moradia,677
63,2026-03-27,receita,salario,6887
63,2026-02-07,despesa,alimentacao,299
63,2026-02-21,despesa,educacao,1098
63,2026-01-21,despesa,lazer,939
63,2026-01-05,despesa,moradia,924
63,2026-02-16,receita,salario,6887
63,2026-01-18,receita,salario,6887
63,2026-03-27,despesa,lazer,241
63,2026-03-08,despesa,alimentacao,187
63,2026-03-30,despesa,alimentacao,1785
63,2026-03-16,despesa,transporte,54
63,2026-02-22,despesa,moradia,105
63,2026-02-28,despesa,moradia,1934
64,2026-03-10,receita,salario,5607
64,2026-01-02,despesa,alimentacao,1773
64,2026-02-20,despesa,lazer,157
64,2026-03-17,despesa,moradia,766
64,2026-03-13,receita,salario,5607
64,2026-03-02,receita,salario,5607
64,2026-03-14,receita,salario,5607
64,2026-02-27,despesa,alimentacao,1568
64,2026-02-03,receita,salario,5607
64,2026-02-21,receita,salario,5607
64,2026-01-01,despesa,transporte,601
64,2026-01-01,receita,salario,5607
64,2026-03-04,despesa,educacao,1499
64,2026-01-21,despesa,moradia,71
64,2026-02-07,despesa,educacao,1281
64,2026-01-08,receita,salario,5607
64,2026-01-17,despesa,lazer,651
64,2026-01-13,receita,salario,5607
64,2026-03-22,despesa,transporte,478
64,2026-01-06,despesa,moradia,1599
65,2026-03-13,despesa,educacao,1895
65,2026-01-27,despesa,educacao,464
65,2026-02-04,receita,salario,10467
65,2026-03-10,despesa,alimentacao,1890
65,2026-01-23,despesa,educacao,75
65,2026-02-16,despesa,lazer,1605
65,2026-01-06,receita,salario,10467
65,2026-03-05,despesa,educacao,1461
65,2026-01-17,despesa,lazer,1535
65,2026-01-13,receita,salario,10467
65,2026-02-13,receita,salario,10467
65,2026-01-19,despesa,lazer,800
65,2026-02-04,receita,salario,10467
65,2026-01-19,receita,salario,10467
65,2026-02-04,despesa,alimentacao,481
65,2026-02-13,despesa,transporte,1390
65,2026-01-17,despesa,lazer,1123
65,2026-03-06,despesa,educacao,1237
65,2026-01-13,despesa,educacao,1201
65,2026-01-14,receita,salario,10467
66,2026-03-20,despesa,lazer,1909
66,2026-02-09,receita,salario,2325
66,2026-01-16,receita,salario,2325
66,2026-02-14,receita,salario,2325
66,2026-03-07,despesa,educacao,807
66,2026-01-08,despesa,moradia,220
66,2026-01-31,despesa,alimentacao,1630
66,2026-03-07,despesa,educacao,1577
66,2026-02-26,receita,salario,2325
66,2026-01-30,despesa,alimentacao,707
66,2026-03-10,despesa,lazer,472
66,2026-03-01,despesa,lazer,1455
66,2026-02-14,despesa,lazer,399
66,2026-01-06,despesa,alimentacao,543
66,2026-01-04,despesa,educacao,55
66,2026-02-01,despesa,moradia,1856
66,2026-02-09,despesa,alimentacao,506
66,2026-03-15,despesa,moradia,673
66,2026-03-04,receita,salario,2325
66,2026-01-11,despesa,educacao,1169
67,2026-01-04,despesa,educacao,898
67,2026-02-10,receita,salario,8664
67,2026-02-01,despesa,alimentacao,503
67,2026-02-04,despesa,transporte,199
67,2026-01-11,despesa,moradia,1051
67,2026-01-03,despesa,lazer,125
67,2026-03-28,despesa,moradia,1603
67,2026-03-14,receita,salario,8664
67,2026-03-24,despesa,educacao,1142
67,2026-02-16,despesa,educacao,1800
67,2026-01-30,despesa,alimentacao,1310
67,2026-01-25,despesa,transporte,1563
67,2026-02-27,despesa,lazer,688
67,2026-02-10,receita,salario,8664
67,2026-02-17,receita,salario,8664
67,2026-03-16,receita,salario,8664
67,2026-01-21,despesa,moradia,952
67,2026-03-22,receita,salario,8664
67,2026-03-05,receita,salario,8664
67,2026-02-11,despesa,transporte,1068
68,2026-03-16,despesa,lazer,1828
68,2026-01-18,despesa,educacao,236
68,2026-03-31,despesa,educacao,1002
68,2026-02-16,receita,salario,5579
68,2026-02-11,despesa,alimentacao,1406
68,2026-01-04,despesa,alimentacao,691
68,2026-03-31,receita,salario,5579
68,2026-01-27,despesa,moradia,121
68,2026-01-07,receita,salario,5579
68,2026-02-15,receita,salario,5579
68,2026-01-12,despesa,transporte,1628
68,2026-01-17,receita,salario,5579
68,2026-03-22,receita,salario,5579
68,2026-03-26,receita,salario,5579
68,2026-03-31,receita,salario,5579
68,2026-01-28,receita,salario,5579
68,2026-02-16,despesa,transporte,975
68,2026-01-23,receita,salario,5579
68,2026-03-15,despesa,lazer,1253
68,2026-02-06,despesa,moradia,1984
69,2026-02-16,despesa,alimentacao,1860
69,2026-03-18,despesa,moradia,113
69,2026-02-06,despesa,educacao,1061
69,2026-01-29,receita,salario,13824
69,2026-03-11,despesa,alimentacao,1971
69,2026-01-22,receita,salario,13824
69,2026-01-18,receita,salario,13824
69,2026-01-30,despesa,transporte,520
69,2026-02-03,receita,salario,13824
69,2026-03-03,despesa,alimentacao,1941
69,2026-01-22,despesa,educacao,1440
69,2026-02-05,receita,salario,13824
69,2026-01-19,despesa,alimentacao,1189
69,2026-03-20,despesa,transporte,1082
69,2026-02-01,despesa,educacao,1923
69,2026-01-05,receita,salario,13824
69,2026-03-16,despesa,lazer,1909
69,2026-02-13,receita,salario,13824
69,2026-02-11,despesa,moradia,1680
69,2026-01-07,receita,salario,13824
70,2026-01-31,despesa,lazer,490
70,2026-03-26,despesa,educacao,1412
70,2026-02-22,despesa,educacao,236
70,2026-01-10,despesa,educacao,365
70,2026-03-29,despesa,transporte,193
70,2026-01-16,receita,salario,2228
70,2026-01-31,despesa,educacao,178
70,2026-01-11,despesa,moradia,53
70,2026-03-12,receita,salario,2228
70,2026-02-19,receita,salario,2228
70,2026-03-22,despesa,transporte,1421
70,2026-03-06,despesa,educacao,1254
70,2026-03-12,receita,salario,2228
70,2026-01-24,despesa,transporte,580
70,2026-01-26,receita,salario,2228
70,2026-02-19,despesa,moradia,542
70,2026-03-08,despesa,moradia,539
70,2026-01-27,despesa,transporte,1011
70,2026-02-18,despesa,alimentacao,1389
70,2026-02-23,despesa,lazer,1751
71,2026-01-28,despesa,educacao,1454
71,2026-01-10,despesa,lazer,857
71,2026-03-18,despesa,moradia,1447
71,2026-02-11,receita,salario,5860
71,2026-03-21,receita,salario,5860
71,2026-02-26,despesa,lazer,412
71,2026-01-27,despesa,alimentacao,211
71,2026-02-01,despesa,lazer,1395
71,2026-01-12,despesa,lazer,637
71,2026-03-31,receita,salario,5860
71,2026-02-17,receita,salario,5860
71,2026-03-01,despesa,moradia,1508
71,2026-02-05,receita,salario,5860
71,2026-01-27,despesa,moradia,618
71,2026-03-19,despesa,educacao,576
71,2026-01-12,despesa,transporte,1413
71,2026-01-24,despesa,educacao,671
71,2026-03-19,despesa,moradia,1801
71,2026-01-14,despesa,educacao,363
71,2026-03-17,receita,salario,5860
72,2026-03-11,despesa,lazer,1493
72,2026-01-22,despesa,lazer,897
72,2026-03-02,despesa,moradia,778
72,2026-02-02,despesa,moradia,197
72,2026-01-18,despesa,educacao,712
72,2026-01-16,receita,salario,8766
72,2026-03-09,despesa,educacao,1828
72,2026-03-19,despesa,lazer,1791
72,2026-03-11,despesa,transporte,1410
72,2026-03-28,despesa,transporte,1784
72,2026-02-15,receita,salario,8766
72,2026-02-13,despesa,moradia,1383
72,2026-02-13,despesa,educacao,158
72,2026-01-27,despesa,transporte,665
72,2026-03-19,receita,salario,8766
72,2026-01-31,despesa,educacao,525
72,2026-03-24,receita,salario,8766
72,2026-03-03,despesa,alimentacao,985
72,2026-01-13,despesa,lazer,340
72,2026-01-05,despesa,educacao,375
73,2026-01-25,despesa,educacao,886
